comp_type,composition,id,energyperatom
111,K1Zn1Bi1,KZnBi_NaBeSb_194,-2.366289903
111,K1Zn1Bi1,KZnBi_NaBeAs_194,-2.366068142
111,K1Zn1Bi1,KZnBi_LiBeSb_186,-2.365980835
111,K1Zn1Bi1,KZnBi_EuPPt_164,-2.3657319930000003
111,K1Zn1Bi1,KZnBi_KZnSb_194_2,-2.358295732
111,K1Zn1Bi1,KZnBi_KZnAs_194_2,-2.358260382
111,K1Zn1Bi1,KZnBi_KZnP_194,-2.35791176
111,K1Zn1Bi1,KZnBi_YPPt_187,-2.3553713
111,K1Zn1Bi1,KZnBi_LiZbSb_186,-2.353993448
111,K1Zn1Bi1,KZnBi_KZnSb_194_1,-2.346951367
111,K1Zn1Bi1,KZnBi_KZnSb_187,-2.346340697
111,K1Zn1Bi1,KZnBi_KZnAs_187_1,-2.346300293
111,K1Zn1Bi1,KZnBi_LiFeAs_129,-2.3439716930000003
111,K1Zn1Bi1,KZnBi_LiBeAs_129,-2.343117452
111,K1Zn1Bi1,KZnBi_NaZnP_129_2,-2.342528007
111,K1Zn1Bi1,KZnBi_NaZnAs_129,-2.342161393
111,K1Zn1Bi1,KZnBi_NaZnP_129_1,-2.340907005
111,K1Zn1Bi1,KZnBi_KCdSb_129,-2.339688477
111,K1Zn1Bi1,KZnBi_KCdAs_129,-2.339688475
111,K1Zn1Bi1,KZnBi_NaZnSb_129,-2.338966278
111,K1Zn1Bi1,KZnBi_NaCdAs_62_2,-2.337746223
111,K1Zn1Bi1,KZnBi_NaCdAs_62_1,-2.33759343
111,K1Zn1Bi1,KZnBi_NaCdSb_62,-2.337353088
111,K1Zn1Bi1,KZnBi_KSnSb_186,-2.29984865
111,K1Zn1Bi1,KZnBi_NaSnP_186,-2.29367066
111,K1Zn1Bi1,KZnBi_KSnAs_186,-2.280956635
111,K1Zn1Bi1,KZnBi_LaPIr_109,-2.27022635
111,K1Zn1Bi1,KZnBi_HfAsRu_46,-2.198330821
111,K1Zn1Bi1,KZnBi_TiFeP_189,-2.196026742
111,K1Zn1Bi1,KZnBi_LiMnAs_129,-2.156020723
111,K1Zn1Bi1,KZnBi_MgAgSb_120,-2.102168562
111,K1Zn1Bi1,KZnBi_ZnCuAs_216,-2.075732221
111,K1Zn1Bi1,KZnBi_LiZnP_216_2,-2.073089757
111,K1Zn1Bi1,KZnBi_LiZnAs_216,-2.07302771
111,K1Zn1Bi1,KZnBi_NbCrN_99,-2.013856388
111,K1Zn1Bi1,KZnBi_LiNiN_187,-1.923603537
111,K1Zn1Bi1,KZnBi_SrSnP_129,-1.74284662
111,K1Zn1Bi1,KZnBi_MnCoSb_225,-1.69855024
111,K1Zn1Bi1,KZnBi_SrLiN_131,-1.6796354130000002
111,K1Zn1Bi1,KZnBi_LiCdP_216,-1.5944019269999998
111,K1Zn1Bi1,KZnBi_LiCdAs_216,-1.594355283
111,K1Zn1Bi1,KZnBi_LiZnP_216_1,-1.5943295869999998
111,Cs1Ge1Sb1,CsGeSb_NaCdSb_62,-3.44089911
111,Cs1Ge1Sb1,CsGeSb_KSnSb_186,-3.440139562
111,Cs1Ge1Sb1,CsGeSb_NaSnP_186,-3.43763341
111,Cs1Ge1Sb1,CsGeSb_KSnAs_186,-3.433652915
111,Cs1Ge1Sb1,CsGeSb_NaZnSb_129,-3.40532526
111,Cs1Ge1Sb1,CsGeSb_KCdSb_129,-3.403472645
111,Cs1Ge1Sb1,CsGeSb_KCdAs_129,-3.40243407
111,Cs1Ge1Sb1,CsGeSb_NaZnP_129_2,-3.400754955
111,Cs1Ge1Sb1,CsGeSb_NaZnP_129_1,-3.400750285
111,Cs1Ge1Sb1,CsGeSb_LiBeP_129,-3.400472635
111,Cs1Ge1Sb1,CsGeSb_NaZnAs_129,-3.400241095
111,Cs1Ge1Sb1,CsGeSb_MgAgSb_120,-3.3305930160000004
111,Cs1Ge1Sb1,CsGeSb_KZnAs_187_1,-3.32235311
111,Cs1Ge1Sb1,CsGeSb_LiMnAs_129,-3.256834382
111,Cs1Ge1Sb1,CsGeSb_TiFeP_189,-3.20123763
111,Cs1Ge1Sb1,CsGeSb_LiBeSb_186,-3.143170108
111,Cs1Ge1Sb1,CsGeSb_SrSnP_129,-3.11009776
111,Cs1Ge1Sb1,CsGeSb_ZnCuAs_216,-2.870196061
111,Cs1Ge1Sb1,CsGeSb_LiZnP_216_2,-2.86794666
111,Cs1Ge1Sb1,CsGeSb_NdNiP_194,-2.558621503
111,Cs1Ge1Sb1,CsGeSb_SrLiN_131,-2.547767835
111,Cs1Ge1Sb1,CsGeSb_LiZnP_216_1,-2.349447057
11,Rb1As1,RbAs,-3.237408716
111,Cs1Zn1Sb1,CsZnSb_YPPt_187,-2.47302205
111,Cs1Zn1Sb1,CsZnSb_KZnP_194,-2.471622737
111,Cs1Zn1Sb1,CsZnSb_NaBeAs_194,-2.471582872
111,Cs1Zn1Sb1,CsZnSb_NaBeSb_194,-2.47155226
111,Cs1Zn1Sb1,CsZnSb_KZnAs_194_2,-2.463914243
111,Cs1Zn1Sb1,CsZnSb_NaZnSb_129,-2.427965652
111,Cs1Zn1Sb1,CsZnSb_KCdSb_129,-2.427685745
111,Cs1Zn1Sb1,CsZnSb_KCdAs_129,-2.427445422
111,Cs1Zn1Sb1,CsZnSb_NaZnP_129_2,-2.4256830380000003
111,Cs1Zn1Sb1,CsZnSb_NaZnAs_129,-2.425295268
111,Cs1Zn1Sb1,CsZnSb_LiBeAs_129,-2.423466652
111,Cs1Zn1Sb1,CsZnSb_KSnSb_186,-2.391463112
111,Cs1Zn1Sb1,CsZnSb_NaSnP_186,-2.384992858
111,Cs1Zn1Sb1,CsZnSb_NaCdAs_62_1,-2.331862548
111,Cs1Zn1Sb1,CsZnSb_NaCdAs_62_2,-2.330816217
111,Cs1Zn1Sb1,CsZnSb_NaCdSb_62,-2.325537517
111,Cs1Zn1Sb1,CsZnSb_MgAgSb_120,-2.183833306
111,Cs1Zn1Sb1,CsZnSb_LiBeSb_186,-2.125820202
111,Cs1Zn1Sb1,CsZnSb_LiNiN_187,-2.0582892
111,Cs1Zn1Sb1,CsZnSb_NbCrN_99,-2.005492463
111,Cs1Zn1Sb1,CsZnSb_LiZnP_216_2,-1.904203917
111,Cs1Zn1Sb1,CsZnSb_LiCdP_216,-1.4959455169999998
111,Cs1Zn1Sb1,CsZnSb_LiCdAs_216,-1.495866703
111,Cs1Sb1Pb1,CsSbPb_NaCdAs_62_1,-3.234805162
111,Cs1Sb1Pb1,CsSbPb_NaCdSb_62,-3.232594118
111,Cs1Sb1Pb1,CsSbPb_NaCdAs_62_2,-3.23212416
111,Cs1Sb1Pb1,CsSbPb_KSnSb_186,-3.217984553
111,Cs1Sb1Pb1,CsSbPb_NaSnP_186,-3.21716023
111,Cs1Sb1Pb1,CsSbPb_KSnAs_186,-3.21713011
111,Cs1Sb1Pb1,CsSbPb_KCdSb_129,-3.200776433
111,Cs1Sb1Pb1,CsSbPb_NaZnP_129_1,-3.2000316680000003
111,Cs1Sb1Pb1,CsSbPb_LiBeAs_129,-3.19973314
111,Cs1Sb1Pb1,CsSbPb_NaZnP_129_2,-3.199358248
111,Cs1Sb1Pb1,CsSbPb_NaZnAs_129,-3.1986547730000003
111,Cs1Sb1Pb1,CsSbPb_LiBeP_129,-3.198091285
111,Cs1Sb1Pb1,CsSbPb_NaZnSb_129,-3.196711462
111,Cs1Sb1Pb1,CsSbPb_MgAgSb_120,-3.1161964060000003
111,Cs1Sb1Pb1,CsSbPb_LiMnAs_129,-3.109523568
111,Cs1Sb1Pb1,CsSbPb_KZnSb_187,-3.096302223
111,Cs1Sb1Pb1,CsSbPb_KZnSb_194_1,-3.09535536
111,Cs1Sb1Pb1,CsSbPb_LiZbSb_186,-3.093576777
111,Cs1Sb1Pb1,CsSbPb_KZnAs_187_1,-3.09188253
111,Cs1Sb1Pb1,CsSbPb_YPPt_187,-3.090623687
111,Cs1Sb1Pb1,CsSbPb_LiZnP_216_2,-2.92073279
111,Cs1Sb1Pb1,CsSbPb_LiZnAs_216,-2.920200593
111,Cs1Sb1Pb1,CsSbPb_SrSnP_129,-2.919258305
111,Cs1Sb1Pb1,CsSbPb_NdNiP_194,-2.631478567
111,Cs1Sb1Pb1,CsSbPb_LiCdP_216,-2.414974843
111,Cs1Sn1As1,CsSnAs_NaCdAs_62_1,-3.553841973
111,Cs1Sn1As1,CsSnAs_NaCdSb_62,-3.552160003
111,Cs1Sn1As1,CsSnAs_KSnSb_186,-3.549187215
111,Cs1Sn1As1,CsSnAs_NaSnP_186,-3.54800582
111,Cs1Sn1As1,CsSnAs_KSnAs_186,-3.545265065
111,Cs1Sn1As1,CsSnAs_MgAgSb_120,-3.476523733
111,Cs1Sn1As1,CsSnAs_NaZnSb_129,-3.446988027
111,Cs1Sn1As1,CsSnAs_KCdAs_129,-3.440746545
111,Cs1Sn1As1,CsSnAs_KCdSb_129,-3.440746533
111,Cs1Sn1As1,CsSnAs_LiFeAs_129,-3.4352938980000003
111,Cs1Sn1As1,CsSnAs_NaZnAs_129,-3.428296893
111,Cs1Sn1As1,CsSnAs_NaZnP_129_2,-3.42827949
111,Cs1Sn1As1,CsSnAs_NaZnP_129_1,-3.428228493
111,Cs1Sn1As1,CsSnAs_LiBeP_129,-3.427831108
111,Cs1Sn1As1,CsSnAs_LiBeAs_129,-3.4270661380000003
111,Cs1Sn1As1,CsSnAs_EuPPt_164,-3.38138239
111,Cs1Sn1As1,CsSnAs_KZnAs_194_2,-3.38082896
111,Cs1Sn1As1,CsSnAs_KZnP_194,-3.38080336
111,Cs1Sn1As1,CsSnAs_KZnAs_187_1,-3.380737313
111,Cs1Sn1As1,CsSnAs_KZnSb_187,-3.380502647
111,Cs1Sn1As1,CsSnAs_KZnSb_194_1,-3.380495463
111,Cs1Sn1As1,CsSnAs_KZnSb_194_2,-3.38007387
111,Cs1Sn1As1,CsSnAs_NaBeSb_194,-3.378990865
111,Cs1Sn1As1,CsSnAs_NaBeAs_194,-3.378989823
111,Cs1Sn1As1,CsSnAs_LaPIr_109,-3.378773024
111,Cs1Sn1As1,CsSnAs_YPPt_187,-3.378375567
111,Cs1Sn1As1,CsSnAs_LiBeSb_186,-3.361173998
111,Cs1Sn1As1,CsSnAs_LiMnAs_129,-3.33630876
111,Cs1Sn1As1,CsSnAs_HfAsRu_46,-3.32821266
111,Cs1Sn1As1,CsSnAs_CrNiP_189,-3.325087129
111,Cs1Sn1As1,CsSnAs_FeAsRh_189,-3.293208184
111,Cs1Sn1As1,CsSnAs_LiZbSb_186,-3.186181033
111,Cs1Sn1As1,CsSnAs_ZnCuAs_216,-3.044129082
111,Cs1Sn1As1,CsSnAs_SrLiN_131,-2.78727992
111,Cs1Sn1As1,CsSnAs_LiCdP_216,-2.455040953
111,Cs1Sn1As1,CsSnAs_LiCdAs_216,-2.455021767
111,Cs1Sn1As1,CsSnAs_LiZnP_216_1,-2.45498116
111,Li1Be1Sb1,LiBeSb_KCN_8,-3.514803713
111,Li1Be1Sb1,LiBeSb_KCN_9,-3.512587288
111,Li1Be1Sb1,LiBeSb_LiBeSb_186,-3.500078555
111,Li1Be1Sb1,LiBeSb_LiZbSb_186,-3.495657568
111,Li1Be1Sb1,LiBeSb_LiFeAs_129,-3.458924913
111,Li1Be1Sb1,LiBeSb_LiBeAs_129,-3.455725167
111,Li1Be1Sb1,LiBeSb_NaZnP_129_1,-3.455715198
111,Li1Be1Sb1,LiBeSb_NaZnP_129_2,-3.45571392
111,Li1Be1Sb1,LiBeSb_NaZnAs_129,-3.455411347
111,Li1Be1Sb1,LiBeSb_LiBeP_129,-3.45531719
111,Li1Be1Sb1,LiBeSb_NaZnSb_129,-3.450255925
111,Li1Be1Sb1,LiBeSb_KCdSb_129,-3.450250773
111,Li1Be1Sb1,LiBeSb_KCdAs_129,-3.449956678
111,Li1Be1Sb1,LiBeSb_NaCdSb_62,-3.447911286
111,Li1Be1Sb1,LiBeSb_NaCdAs_62_1,-3.447481912
111,Li1Be1Sb1,LiBeSb_NaCdAs_62_2,-3.446227433
111,Li1Be1Sb1,LiBeSb_KZnP_194,-3.4280444780000003
111,Li1Be1Sb1,LiBeSb_NaBeAs_194,-3.428039702
111,Li1Be1Sb1,LiBeSb_KZnAs_194_2,-3.428039642
111,Li1Be1Sb1,LiBeSb_NaBeSb_194,-3.427924575
111,Li1Be1Sb1,LiBeSb_EuPPt_164,-3.423054747
111,Li1Be1Sb1,LiBeSb_KZnSb_194_2,-3.421675712
111,Li1Be1Sb1,LiBeSb_LiMnAs_129,-3.4028808230000003
111,Li1Be1Sb1,LiBeSb_ZnCuAs_216,-3.402733512
111,Li1Be1Sb1,LiBeSb_KSnAs_186,-3.400171142
111,Li1Be1Sb1,LiBeSb_KSnSb_186,-3.400167193
111,Li1Be1Sb1,LiBeSb_NaSnP_186,-3.400076115
111,Li1Be1Sb1,LiBeSb_LiZnAs_216,-3.4000548530000003
111,Li1Be1Sb1,LiBeSb_LiZnP_216_2,-3.400049087
111,Li1Be1Sb1,LiBeSb_CrNiP_189,-3.392908374
111,Li1Be1Sb1,LiBeSb_TiFeP_189,-3.392732954
111,Li1Be1Sb1,LiBeSb_HfAsRu_46,-3.390552789
111,Li1Be1Sb1,LiBeSb_KZnSb_187,-3.370212727
111,Li1Be1Sb1,LiBeSb_YPPt_187,-3.368527203
111,Li1Be1Sb1,LiBeSb_KZnAs_187_1,-3.36627999
111,Li1Be1Sb1,LiBeSb_KZnSb_194_1,-3.364959823
111,Li1Be1Sb1,LiBeSb_LaPIr_109,-3.3186920580000003
111,Li1Be1Sb1,LiBeSb_BaNiN_62,-3.306993696
111,Li1Be1Sb1,LiBeSb_MgAgSb_120,-3.250348175
111,Li1Be1Sb1,LiBeSb_SrSnP_129,-3.2208540080000003
111,Li1Be1Sb1,LiBeSb_GeAsSe_52,-3.213453822
111,Li1Be1Sb1,LiBeSb_LiFeAs_164,-3.176615426
111,Li1Be1Sb1,LiBeSb_BaCuN_15,-3.157081815
111,Li1Be1Sb1,LiBeSb_LiFeP_107,-3.139678633
111,Li1Be1Sb1,LiBeSb_FeAsRh_189,-3.107018249
111,Li1Be1Sb1,LiBeSb_MnCoSb_225,-3.10562369
111,Li1Be1Sb1,LiBeSb_LiFeAs_194,-3.098506447
111,Li1Be1Sb1,LiBeSb_LiZnP_216_1,-3.03419393
111,Li1Be1Sb1,LiBeSb_LiCdAs_216,-3.034176017
111,Li1Be1Sb1,LiBeSb_LiCdP_216,-3.03416968
111,Li1Be1Sb1,LiBeSb_SrLiN_131,-2.964202968
111,Li1Be1Sb1,LiBeSb_LiNiN_187,-2.958202387
111,Li1Be1Sb1,LiBeSb_NdNiP_194,-2.934221645
111,Li1Be1Sb1,LiBeSb_NbCrN_99,-2.849470402
111,Li1Cd1As1,LiCdAs_LiZnAs_216,-2.97043837
111,Li1Cd1As1,LiCdAs_LiZnP_216_2,-2.970418687
111,Li1Cd1As1,LiCdAs_ZnCuAs_216,-2.9697408480000003
111,Li1Cd1As1,LiCdAs_LiBeSb_186,-2.916908232
111,Li1Cd1As1,LiCdAs_LiMnAs_129,-2.915279383
111,Li1Cd1As1,LiCdAs_LiZbSb_186,-2.913632965
111,Li1Cd1As1,LiCdAs_NaCdAs_62_1,-2.880274613
111,Li1Cd1As1,LiCdAs_NaCdAs_62_2,-2.879125951
111,Li1Cd1As1,LiCdAs_NaCdSb_62,-2.877138188
111,Li1Cd1As1,LiCdAs_CrNiP_189,-2.854255638
111,Li1Cd1As1,LiCdAs_TiFeP_189,-2.8531490610000003
111,Li1Cd1As1,LiCdAs_HfAsRu_46,-2.852013118
111,Li1Cd1As1,LiCdAs_LiFeAs_129,-2.841276944
111,Li1Cd1As1,LiCdAs_LiBeP_129,-2.838292065
111,Li1Cd1As1,LiCdAs_NaZnP_129_2,-2.83814401
111,Li1Cd1As1,LiCdAs_NaZnP_129_1,-2.838105877
111,Li1Cd1As1,LiCdAs_NaZnAs_129,-2.838084633
111,Li1Cd1As1,LiCdAs_KSnSb_186,-2.8368386880000003
111,Li1Cd1As1,LiCdAs_MgAgSb_120,-2.836792074
111,Li1Cd1As1,LiCdAs_NaZnSb_129,-2.833110938
111,Li1Cd1As1,LiCdAs_KCdAs_129,-2.83308302
111,Li1Cd1As1,LiCdAs_KCdSb_129,-2.83308302
111,Li1Cd1As1,LiCdAs_KSnAs_186,-2.833068915
111,Li1Cd1As1,LiCdAs_LiBeAs_129,-2.8329283430000003
111,Li1Cd1As1,LiCdAs_NaSnP_186,-2.831544195
111,Li1Cd1As1,LiCdAs_LiFeAs_164,-2.801284943
111,Li1Cd1As1,LiCdAs_KZnAs_194_2,-2.790432757
111,Li1Cd1As1,LiCdAs_NaBeAs_194,-2.790239682
111,Li1Cd1As1,LiCdAs_NaBeSb_194,-2.790114007
111,Li1Cd1As1,LiCdAs_KZnP_194,-2.790055952
111,Li1Cd1As1,LiCdAs_EuPPt_164,-2.788686647
111,Li1Cd1As1,LiCdAs_BaNiN_62,-2.787352014
111,Li1Cd1As1,LiCdAs_KZnSb_194_2,-2.7852592030000003
111,Li1Cd1As1,LiCdAs_NdNiP_194,-2.728865025
111,Li1Cd1As1,LiCdAs_LiZnP_216_1,-2.71871631
111,Li1Cd1As1,LiCdAs_LiCdP_216,-2.718716237
111,Li1Cd1As1,LiCdAs_LiCdAs_216,-2.71855771
111,Li1Cd1As1,LiCdAs_SrLiN_131,-2.717678292
111,Li1Cd1As1,LiCdAs_MnCoSb_225,-2.716630285
111,Li1Cd1As1,LiCdAs_LiFeP_107,-2.7165628980000003
111,Li1Cd1As1,LiCdAs_FeAsRh_189,-2.695247301
111,Li1Cd1As1,LiCdAs_LaPIr_109,-2.680453373
111,Li1Cd1As1,LiCdAs_YPPt_187,-2.673814237
111,Li1Cd1As1,LiCdAs_KZnAs_187_1,-2.672108217
111,Li1Cd1As1,LiCdAs_KZnSb_187,-2.66646478
111,Li1Cd1As1,LiCdAs_KZnSb_194_1,-2.664904613
111,Li1Cd1As1,LiCdAs_SrSnP_129,-2.66272156
111,Li1Cd1As1,LiCdAs_GeAsSe_52,-2.625136465
111,Li1Cd1As1,LiCdAs_NbCrN_99,-2.5829100080000003
111,Li1Cd1As1,LiCdAs_LiNiN_187,-2.48920609
111,K1Be1As1,KBeAs_KSnSb_186,-3.455082758
111,K1Be1As1,KBeAs_KZnP_194,-3.553300572
111,K1Be1As1,KBeAs_KZnSb_187,-3.54745796
111,K1Be1As1,KBeAs_LiZbSb_186,-3.549421833
111,K1Be1As1,KBeAs_LiZnAs_216,-2.775938743
111,K1Be1As1,KBeAs_NaCdSb_62,-3.565535997
111,K1Be1As1,KBeAs_NaZnSb_129,-3.50065781
111,K1Be1As1,KBeAs_EuPPt_164,-3.55335821
111,K1Be1As1,KBeAs_BaCuN_15,-3.358622889
111,K1Be1As1,KBeAs_GeAsSe_52,-3.219816658
111,K1Be1As1,KBeAs_LaPIr_109,-3.251544918
111,K1Be1As1,KBeAs_LiFeAs_129,-3.505083047
111,K1Be1As1,KBeAs_LiMnAs_129,-3.202969297
111,K1Be1As1,KBeAs_LiNiN_187,-3.191674887
111,K1Be1As1,KBeAs_MnCoSb_225,-2.03222436
111,K1Be1As1,KBeAs_NaSnP_186,-3.454960588
111,K1Be1As1,KBeAs_ZnCuAs_216,-2.775151569
111,K1Be1As1,KBeAs_FeAsRh_189,-2.428449493
111,K1Be1As1,KBeAs_NbCrN_99,-3.004779451
111,K1Be1As1,KBeAs_CrNiP_189,-3.059014983
111,K1Be1As1,KBeAs_HfAsRu_46,-3.0587342960000004
111,K1Be1As1,KBeAs_KCN_9,-3.263862135
111,K1Be1As1,KBeAs_LiFeAs_164,-3.231874204
111,K1Be1As1,KBeAs_LiFeAs_194,-2.417213095
111,K1Be1As1,KBeAs_LiFeP_107,-2.9857230130000003
111,K1Be1As1,KBeAs_MgAgSb_120,-3.2338949
111,K1Be1As1,KBeAs_NaBeSb_194,-3.5532734230000003
111,K1Be1As1,KBeAs_NdNiP_194,-2.260777713
111,K1Be1As1,KBeAs_SrLiN_131,-2.249271915
111,K1Be1As1,KBeAs_SrSnP_129,-3.188941448
111,K1Be1As1,KBeAs_TiFeP_189,-3.058875108
111,K1Be1As1,KBeAs_YPPt_187,-3.551290937
111,K1Be1As1,KBeAs_KCdAs_129,-3.499683713
111,K1Be1As1,KBeAs_KCdSb_129,-3.499683713
111,K1Be1As1,KBeAs_KSnAs_186,-3.454903692
111,K1Be1As1,KBeAs_KZnAs_187_1,-3.551272907
111,K1Be1As1,KBeAs_KZnAs_194_2,-3.553293678
111,K1Be1As1,KBeAs_KZnSb_194_1,-3.54745821
111,K1Be1As1,KBeAs_KZnSb_194_2,-3.549446538
111,K1Be1As1,KBeAs_LiBeAs_129,-3.503461072
111,K1Be1As1,KBeAs_LiBeP_129,-3.503246148
111,K1Be1As1,KBeAs_LiBeSb_186,-3.549531052
111,K1Be1As1,KBeAs_LiCdAs_216,-1.927546637
111,K1Be1As1,KBeAs_LiCdP_216,-1.927612187
111,K1Be1As1,KBeAs_LiZnP_216_1,-1.927878843
111,K1Be1As1,KBeAs_LiZnP_216_2,-2.775620717
111,K1Be1As1,KBeAs_NaBeAs_194,-3.553277688
111,K1Be1As1,KBeAs_NaCdAs_62_1,-3.567755547
111,K1Be1As1,KBeAs_NaCdAs_62_2,-3.567015526
111,K1Be1As1,KBeAs_NaZnAs_129,-3.500578135
111,K1Be1As1,KBeAs_NaZnP_129_1,-3.501366865
111,K1Be1As1,KBeAs_NaZnP_129_2,-3.500295082
111,Li1As1Pb1,LiAsPb_KSnSb_186,-3.74429064
111,Li1As1Pb1,LiAsPb_KSnAs_186,-3.741211863
111,Li1As1Pb1,LiAsPb_NaSnP_186,-3.741135052
111,Li1As1Pb1,LiAsPb_MgAgSb_120,-3.712053419
111,Li1As1Pb1,LiAsPb_NdNiP_194,-3.686671073
111,Li1As1Pb1,LiAsPb_FeAsRh_189,-3.67531532
111,Li1As1Pb1,LiAsPb_NaCdAs_62_1,-3.66575086
111,Li1As1Pb1,LiAsPb_NaCdSb_62,-3.665730427
111,Li1As1Pb1,LiAsPb_NaCdAs_62_2,-3.658655725
111,Li1As1Pb1,LiAsPb_HfAsRu_46,-3.657557339
111,Li1As1Pb1,LiAsPb_LiMnAs_129,-3.653969342
111,Li1As1Pb1,LiAsPb_LiZnP_216_2,-3.650275027
111,Li1As1Pb1,LiAsPb_LiZnAs_216,-3.650250663
111,Li1As1Pb1,LiAsPb_ZnCuAs_216,-3.647535673
111,Li1As1Pb1,LiAsPb_LiCdP_216,-3.643456427
111,Li1As1Pb1,LiAsPb_MnCoSb_225,-3.639249453
111,Li1As1Pb1,LiAsPb_LiCdAs_216,-3.63857845
111,Li1As1Pb1,LiAsPb_LiZnP_216_1,-3.63851736
111,Li1As1Pb1,LiAsPb_LiFeAs_164,-3.629289409
111,Li1As1Pb1,LiAsPb_LiZbSb_186,-3.622364507
111,Li1As1Pb1,LiAsPb_SrLiN_131,-3.622360357
111,Li1As1Pb1,LiAsPb_LaPIr_109,-3.621858912
111,Li1As1Pb1,LiAsPb_BaNiN_62,-3.613583459
111,Li1As1Pb1,LiAsPb_LiBeSb_186,-3.609499515
111,Li1As1Pb1,LiAsPb_EuPPt_164,-3.59240535
111,Li1As1Pb1,LiAsPb_CrNiP_189,-3.5915160810000004
111,Li1As1Pb1,LiAsPb_TiFeP_189,-3.591369504
111,Li1As1Pb1,LiAsPb_LiFeP_107,-3.580292648
111,Li1As1Pb1,LiAsPb_LiBeP_129,-3.564681692
111,Li1As1Pb1,LiAsPb_KZnP_194,-3.56210398
111,Li1As1Pb1,LiAsPb_KZnAs_194_2,-3.562090222
111,Li1As1Pb1,LiAsPb_NaBeSb_194,-3.56208184
111,Li1As1Pb1,LiAsPb_NaBeAs_194,-3.562078897
111,Li1As1Pb1,LiAsPb_LiFeAs_129,-3.557414022
111,Li1As1Pb1,LiAsPb_KZnSb_194_2,-3.55674128
111,Li1As1Pb1,LiAsPb_KCdAs_129,-3.545340277
111,Li1As1Pb1,LiAsPb_KCdSb_129,-3.545340277
111,Li1As1Pb1,LiAsPb_BaCuN_15,-3.535809182
111,Li1As1Pb1,LiAsPb_KZnSb_187,-3.507653313
111,Li1As1Pb1,LiAsPb_KZnSb_194_1,-3.507642257
111,Li1As1Pb1,LiAsPb_KZnAs_187_1,-3.506788
111,Li1As1Pb1,LiAsPb_GeAsSe_52,-3.49791686
111,Li1As1Pb1,LiAsPb_SrSnP_129,-3.496319743
111,Li1As1Pb1,LiAsPb_LiBeAs_129,-3.495654645
111,Li1As1Pb1,LiAsPb_NaZnP_129_2,-3.487282478
111,Li1As1Pb1,LiAsPb_NaZnAs_129,-3.487131698
111,Li1As1Pb1,LiAsPb_NaZnSb_129,-3.48629172
111,Li1As1Pb1,LiAsPb_YPPt_187,-3.472909573
111,Li1As1Pb1,LiAsPb_NbCrN_99,-3.4029882380000003
111,Li1As1Pb1,LiAsPb_LiNiN_187,-3.391811913
111,Rb1Be1Bi1,RbBeBi_NaBeAs_194,-2.8829245880000003
111,Rb1Be1Bi1,RbBeBi_NaBeSb_194,-2.882865878
111,Rb1Be1Bi1,RbBeBi_YPPt_187,-2.88265038
111,Rb1Be1Bi1,RbBeBi_EuPPt_164,-2.882542073
111,Rb1Be1Bi1,RbBeBi_LiBeSb_186,-2.882532943
111,Rb1Be1Bi1,RbBeBi_KZnSb_194_2,-2.87683796
111,Rb1Be1Bi1,RbBeBi_KZnAs_194_2,-2.876794688
111,Rb1Be1Bi1,RbBeBi_KZnP_194,-2.876787735
111,Rb1Be1Bi1,RbBeBi_KZnSb_194_1,-2.876690287
111,Rb1Be1Bi1,RbBeBi_KZnSb_187,-2.87668925
111,Rb1Be1Bi1,RbBeBi_LiZbSb_186,-2.876577483
111,Rb1Be1Bi1,RbBeBi_KZnAs_187_1,-2.87649392
111,Rb1Be1Bi1,RbBeBi_LiFeAs_129,-2.820194217
111,Rb1Be1Bi1,RbBeBi_NaZnAs_129,-2.818506582
111,Rb1Be1Bi1,RbBeBi_NaZnP_129_1,-2.818414798
111,Rb1Be1Bi1,RbBeBi_LiBeAs_129,-2.8183590780000003
111,Rb1Be1Bi1,RbBeBi_NaZnP_129_2,-2.818347177
111,Rb1Be1Bi1,RbBeBi_LiBeP_129,-2.817823003
111,Rb1Be1Bi1,RbBeBi_NaZnSb_129,-2.81616331
111,Rb1Be1Bi1,RbBeBi_KCdAs_129,-2.815974632
111,Rb1Be1Bi1,RbBeBi_KCdSb_129,-2.815974632
111,Rb1Be1Bi1,RbBeBi_NaSnP_186,-2.787767405
111,Rb1Be1Bi1,RbBeBi_KSnSb_186,-2.787714307
111,Rb1Be1Bi1,RbBeBi_KSnAs_186,-2.780377782
111,Rb1Be1Bi1,RbBeBi_NaCdAs_62_1,-2.713038682
111,Rb1Be1Bi1,RbBeBi_NaCdSb_62,-2.7124468960000003
111,Rb1Be1Bi1,RbBeBi_NaCdAs_62_2,-2.709422857
111,Rb1Be1Bi1,RbBeBi_BaCuN_15,-2.683690431
111,Rb1Be1Bi1,RbBeBi_LaPIr_109,-2.644845946
111,Rb1Be1Bi1,RbBeBi_HfAsRu_46,-2.625661131
111,Rb1Be1Bi1,RbBeBi_MgAgSb_120,-2.624365819
111,Rb1Be1Bi1,RbBeBi_KCN_8,-2.6238714080000003
111,Rb1Be1Bi1,RbBeBi_FeAsRh_189,-2.586892343
111,Rb1Be1Bi1,RbBeBi_LiMnAs_129,-2.541469283
111,Rb1Be1Bi1,RbBeBi_LiFeP_107,-2.501028625
111,Rb1Be1Bi1,RbBeBi_CrNiP_189,-2.4913995840000003
111,Rb1Be1Bi1,RbBeBi_LiNiN_187,-2.485722983
